ཡིག་ཆ།,"BDRC
Work",,,,,རྩ་བ།,"BDRC
Work",,,,,,,,,,,,,,,,
Pecha Upload List,,,,對讀上傳Pecha工作分配及流程,S.O.P. of Upload file to Pecha,,,,,,,,,,,,,,,,,,
Kumarajive No.,,Data Preparation,Tibetan/Chineses Sutra Name (Short),Tibetan/Chiness Sutra Name (Long),English Sutra Name,Commentary of (Toh number),,Category,Author (Tibetan/Chinese),Author (English),"""Source: URL or site name ",Bo/Zh/Modern ZH,Document link,Pecha no., Pecha Status,Alignment File,Alingment Status,todo KV,todo Drupchen,remark GZ,same segmentation,segmentation of simplified Chinese translation,陳/黃chen & huang remarks
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00102,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00102,,toh56,,1. 經部,佛世尊,,CBETA,ZH,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00102_zh,,Staging,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00103,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00103,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00103",toh56,WA0RK0056-1-3,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00103_bo,,Staging,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00103,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00103,,toh56,,1. 經部,佛世尊,,CBETA,ZH,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00103_zh,,Staging,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00401,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00401,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00401",toh56,WA0RK0056-4-1,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00401_bo,IACC118D5 - འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00401,Staging,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00401,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00401,,toh56,,1. 經部,佛世尊,,CBETA,ZH,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00401_zh,I44F12EE7 - 《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00401,Staging,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00402,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00402,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00402",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00402,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00402,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00403,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00403,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00403",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00403,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00403,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00404,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00404,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00404",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00404,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00404,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00405,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00405,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00405",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00405,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00405,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00406,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00406,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00406",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00406,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00406,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00407,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00407,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00407",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00407,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00407,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00408,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00408,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00408",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00408,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00408,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00701,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00701,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00701",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00701,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00701,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00702,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00702,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00702",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00702,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00702,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00703,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00703,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00703",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00703,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00703,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00704,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00704,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00704",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00704,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00704,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00705,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00705,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00705",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00705,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00705,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00901,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00901,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00901",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00901,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00901,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00902,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00902,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00902",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00902,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00902,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00903,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00903,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00903",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00903,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00903,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00904,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00904,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00904",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00904,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00904,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00905,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00905,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00905",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00905,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00905,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00906,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00906,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00906",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00906,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00906,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00907,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-00907,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-00907",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00907,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-00907,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01001,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01001,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-01001",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01001,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01001,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01002,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01002,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-01002",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01002,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01002,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01101,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01101,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-01101",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01101,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01101,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01102,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01102,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-01102",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01102,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01102,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01103,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01103,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-01103",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01103,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01103,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01104,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01104,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-01104",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01104,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01104,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01105,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01105,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-01105",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01105,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01105,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01106,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01106,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-01106",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01106,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01106,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
,,,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01107,འཕགས་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། toh56to57-tai310-01107,"Heap of Jewels, Bodhisattva Canon Assembly - Xuanzang -toh56to57-tai310-01107",toh56,,1. 經部,སངས་རྒྱས་བཅོམ་ལྡན་འདས།,Buddha Bhagavan,Esukhia,Bo,,,Ready,,Alignment Checking,,,,,,
,,,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01107,《大寶積經》菩薩藏會-玄奘 toh56to57-tai310-01107,,toh56,,1. 經部,佛世尊,,CBETA,ZH,,,Ready,,Alignment Checking,,,,,,
